46,20,,
184,20,,
376,20,,
342,20,,
128,20,,
108,20,,
18,20,,
348,20,,
220,20,,
201,20,,
370,20,,
190,20,,
227,257,977.0,987.0
18,14,694.0,704.0
238,163,792.0,802.0
216,269,809.0,819.0
286,90,588.0,598.0
118,12,661.0,671.0
166,88,600.0,610.0
261,261,559.0,569.0
263,345,788.0,798.0
93,228,993.0,1003.0
376,268,844.0,854.0
404,303,792.0,802.0
185,228,782.0,792.0
386,204,585.0,595.0
335,271,892.0,902.0
250,142,675.0,685.0
256,263,930.0,940.0
338,232,782.0,792.0
179,290,892.0,902.0
370,233,990.0,1000.0
337,113,918.0,928.0
358,85,752.0,762.0
137,395,1051.0,1061.0
158,155,911.0,921.0
287,265,936.0,946.0
333,315,939.0,949.0
208,159,1022.0,1032.0
250,262,632.0,642.0
350,319,795.0,805.0
401,174,497.0,507.0
97,381,428.0,438.0
30,294,528.0,538.0
25,139,1088.0,1098.0
116,349,1025.0,1035.0
386,267,528.0,538.0
136,125,559.0,569.0
30,216,635.0,645.0
29,185,452.0,462.0
88,127,788.0,798.0
12,42,1108.0,1118.0
34,12,537.0,547.0
373,10,461.0,471.0
130,65,802.0,812.0
376,94,580.0,590.0
354,0,955.0,965.0
301,22,814.0,824.0
77,18,673.0,683.0
176,315,424.0,434.0
380,382,1062.0,1072.0
146,172,535.0,545.0
15,157,920.0,930.0
282,392,879.0,889.0
378,23,1039.0,1049.0
386,205,690.0,700.0
361,78,1056.0,1066.0
115,47,904.0,914.0
351,161,1096.0,1106.0
12,229,524.0,534.0
265,299,550.0,560.0
249,263,822.0,832.0
73,174,755.0,765.0
134,310,685.0,695.0
334,9,849.0,859.0
285,71,1136.0,1146.0
29,129,1106.0,1116.0
67,82,454.0,464.0
49,232,594.0,604.0
118,260,1070.0,1080.0
126,119,452.0,462.0
37,128,875.0,885.0
302,116,502.0,512.0
405,409,1059.0,1069.0
363,184,1058.0,1068.0
350,216,682.0,692.0
269,384,705.0,715.0
77,18,424.0,434.0
209,82,813.0,823.0
262,370,533.0,543.0
123,52,509.0,519.0
10,93,522.0,532.0
53,111,657.0,667.0
266,342,445.0,455.0
