303,20,,
66,20,,
309,20,,
320,20,,
33,20,,
6,20,,
132,20,,
119,20,,
367,20,,
276,20,,
243,20,,
327,20,,
118,325,574.0,584.0
267,199,575.0,585.0
343,397,435.0,445.0
81,388,485.0,495.0
21,154,1025.0,1035.0
137,242,451.0,461.0
368,198,1029.0,1039.0
202,372,857.0,867.0
227,68,1010.0,1020.0
49,18,794.0,804.0
253,111,559.0,569.0
344,223,684.0,694.0
154,215,1061.0,1071.0
197,293,939.0,949.0
273,299,779.0,789.0
299,118,837.0,847.0
349,14,764.0,774.0
310,343,706.0,716.0
83,357,1132.0,1142.0
277,292,754.0,764.0
53,365,1002.0,1012.0
108,324,1091.0,1101.0
136,145,1007.0,1017.0
32,246,547.0,557.0
247,45,1074.0,1084.0
409,34,772.0,782.0
77,10,840.0,850.0
218,393,720.0,730.0
60,22,845.0,855.0
314,389,1039.0,1049.0
193,367,466.0,476.0
169,282,1020.0,1030.0
258,120,705.0,715.0
158,3,456.0,466.0
55,307,498.0,508.0
16,101,968.0,978.0
149,312,837.0,847.0
79,353,689.0,699.0
173,160,463.0,473.0
70,193,788.0,798.0
235,266,805.0,815.0
329,304,815.0,825.0
286,52,1117.0,1127.0
415,259,1055.0,1065.0
220,324,697.0,707.0
154,223,663.0,673.0
266,155,684.0,694.0
173,5,981.0,991.0
296,161,845.0,855.0
192,315,440.0,450.0
323,68,1023.0,1033.0
324,321,481.0,491.0
238,180,760.0,770.0
180,311,1115.0,1125.0
377,250,705.0,715.0
301,31,442.0,452.0
10,189,1112.0,1122.0
321,233,677.0,687.0
303,307,725.0,735.0
90,186,747.0,757.0
160,388,609.0,619.0
304,135,798.0,808.0
403,193,727.0,737.0
395,13,527.0,537.0
350,376,1002.0,1012.0
158,256,554.0,564.0
334,411,647.0,657.0
122,167,695.0,705.0
347,222,611.0,621.0
357,49,1085.0,1095.0
307,164,524.0,534.0
345,114,761.0,771.0
414,86,868.0,878.0
172,379,501.0,511.0
111,291,1085.0,1095.0
138,115,881.0,891.0
17,271,543.0,553.0
161,413,615.0,625.0
93,142,1008.0,1018.0
413,328,768.0,778.0
412,317,507.0,517.0
301,66,773.0,783.0
149,265,851.0,861.0
237,177,697.0,707.0
213,148,1069.0,1079.0
290,209,849.0,859.0
211,79,456.0,466.0
2,244,624.0,634.0
261,222,1057.0,1067.0
367,113,992.0,1002.0
381,233,453.0,463.0
382,265,1098.0,1108.0
278,174,715.0,725.0
34,301,652.0,662.0
61,414,713.0,723.0
23,17,670.0,680.0
262,101,1130.0,1140.0
295,25,860.0,870.0
246,381,433.0,443.0
87,257,543.0,553.0
122,339,727.0,737.0
268,274,440.0,450.0
27,313,843.0,853.0
174,64,536.0,546.0
276,244,678.0,688.0
180,113,482.0,492.0
62,273,622.0,632.0
87,122,542.0,552.0
412,65,700.0,710.0
249,321,427.0,437.0
204,25,1004.0,1014.0
127,137,697.0,707.0
269,266,1052.0,1062.0
26,242,853.0,863.0
397,0,750.0,760.0
396,64,476.0,486.0
63,25,467.0,477.0
247,16,490.0,500.0
