155,20,,
369,20,,
245,20,,
46,20,,
10,20,,
281,20,,
409,20,,
30,20,,
266,20,,
184,20,,
399,20,,
54,20,,
109,13,688.0,698.0
413,133,1076.0,1086.0
99,84,698.0,708.0
148,321,737.0,747.0
44,310,801.0,811.0
343,198,765.0,775.0
127,91,938.0,948.0
242,143,673.0,683.0
280,153,511.0,521.0
149,293,427.0,437.0
391,260,739.0,749.0
211,216,619.0,629.0
147,220,1033.0,1043.0
82,119,882.0,892.0
132,408,732.0,742.0
41,23,464.0,474.0
320,143,893.0,903.0
273,331,951.0,961.0
358,175,902.0,912.0
344,100,568.0,578.0
211,103,488.0,498.0
323,225,1070.0,1080.0
94,182,702.0,712.0
382,301,866.0,876.0
324,285,748.0,758.0
165,51,623.0,633.0
362,117,483.0,493.0
391,298,704.0,714.0
121,62,1050.0,1060.0
90,148,759.0,769.0
13,21,890.0,900.0
357,42,785.0,795.0
376,345,712.0,722.0
9,165,754.0,764.0
164,78,715.0,725.0
210,317,1087.0,1097.0
39,150,1116.0,1126.0
98,227,1052.0,1062.0
69,128,719.0,729.0
306,81,810.0,820.0
293,4,759.0,769.0
22,232,792.0,802.0
186,401,593.0,603.0
148,292,791.0,801.0
224,106,519.0,529.0
106,58,854.0,864.0
31,28,480.0,490.0
304,346,592.0,602.0
310,20,573.0,583.0
251,298,979.0,989.0
164,18,675.0,685.0
270,149,545.0,555.0
333,102,839.0,849.0
103,123,909.0,919.0
210,251,869.0,879.0
112,215,457.0,467.0
127,331,874.0,884.0
110,255,858.0,868.0
16,18,612.0,622.0
129,124,680.0,690.0
106,395,958.0,968.0
213,133,657.0,667.0
166,26,565.0,575.0
289,59,742.0,752.0
206,334,1003.0,1013.0
404,367,1089.0,1099.0
253,198,461.0,471.0
220,107,515.0,525.0
84,172,1006.0,1016.0
336,241,723.0,733.0
161,215,1077.0,1087.0
110,335,960.0,970.0
410,137,1122.0,1132.0
200,254,766.0,776.0
143,321,496.0,506.0
97,22,1104.0,1114.0
317,65,824.0,834.0
341,30,695.0,705.0
352,325,591.0,601.0
291,241,895.0,905.0
199,111,833.0,843.0
108,80,423.0,433.0
312,131,433.0,443.0
202,414,538.0,548.0
113,281,810.0,820.0
103,82,474.0,484.0
311,169,1107.0,1117.0
396,401,995.0,1005.0
269,225,902.0,912.0
40,17,447.0,457.0
304,57,1132.0,1142.0
287,131,920.0,930.0
396,71,1042.0,1052.0
185,40,462.0,472.0
5,152,955.0,965.0
38,43,775.0,785.0
232,195,976.0,986.0
403,159,630.0,640.0
119,388,817.0,827.0
204,48,918.0,928.0
