291,20,,
391,20,,
130,20,,
253,20,,
230,20,,
333,20,,
403,20,,
48,20,,
14,20,,
221,20,,
390,20,,
1,20,,
228,136,1132.0,1142.0
302,52,654.0,664.0
15,11,745.0,755.0
332,277,446.0,456.0
195,351,429.0,439.0
216,371,641.0,651.0
270,113,449.0,459.0
253,283,868.0,878.0
176,118,658.0,668.0
112,389,1113.0,1123.0
148,11,890.0,900.0
284,328,846.0,856.0
95,322,522.0,532.0
61,380,723.0,733.0
369,364,760.0,770.0
216,259,932.0,942.0
97,155,1106.0,1116.0
300,255,710.0,720.0
201,301,937.0,947.0
245,124,455.0,465.0
212,340,833.0,843.0
187,280,597.0,607.0
397,345,1139.0,1149.0
44,224,803.0,813.0
260,55,1099.0,1109.0
266,201,587.0,597.0
250,375,799.0,809.0
240,22,450.0,460.0
360,314,735.0,745.0
296,201,1027.0,1037.0
87,86,1082.0,1092.0
116,6,934.0,944.0
276,280,624.0,634.0
207,263,657.0,667.0
295,180,772.0,782.0
137,337,890.0,900.0
311,373,981.0,991.0
196,401,425.0,435.0
414,66,944.0,954.0
398,287,951.0,961.0
218,28,630.0,640.0
186,291,912.0,922.0
102,258,987.0,997.0
248,182,843.0,853.0
177,0,844.0,854.0
276,319,971.0,981.0
169,234,1047.0,1057.0
14,411,1034.0,1044.0
325,90,655.0,665.0
299,92,983.0,993.0
408,282,513.0,523.0
16,344,681.0,691.0
42,8,492.0,502.0
7,386,883.0,893.0
127,137,707.0,717.0
408,319,532.0,542.0
176,148,609.0,619.0
85,81,491.0,501.0
270,86,681.0,691.0
139,331,1092.0,1102.0
232,359,721.0,731.0
254,242,749.0,759.0
12,159,536.0,546.0
175,215,815.0,825.0
132,55,612.0,622.0
373,261,679.0,689.0
310,221,634.0,644.0
115,9,441.0,451.0
74,18,826.0,836.0
228,360,584.0,594.0
347,218,938.0,948.0
112,322,977.0,987.0
264,230,1131.0,1141.0
268,332,648.0,658.0
202,345,451.0,461.0
411,164,1009.0,1019.0
323,218,1095.0,1105.0
377,152,480.0,490.0
108,24,548.0,558.0
36,39,733.0,743.0
152,380,737.0,747.0
213,289,582.0,592.0
66,4,678.0,688.0
19,302,994.0,1004.0
291,235,642.0,652.0
399,360,595.0,605.0
260,19,1057.0,1067.0
102,177,807.0,817.0
105,293,521.0,531.0
221,302,1110.0,1120.0
252,53,618.0,628.0
199,151,1101.0,1111.0
255,8,936.0,946.0
313,205,753.0,763.0
9,80,708.0,718.0
167,415,625.0,635.0
400,69,996.0,1006.0
219,109,767.0,777.0
345,49,692.0,702.0
280,176,808.0,818.0
273,248,1123.0,1133.0
120,33,965.0,975.0
43,68,461.0,471.0
85,275,593.0,603.0
137,388,638.0,648.0
307,259,760.0,770.0
188,173,681.0,691.0
58,149,768.0,778.0
309,399,660.0,670.0
69,296,920.0,930.0
394,53,984.0,994.0
20,208,748.0,758.0
194,403,494.0,504.0
64,174,570.0,580.0
314,300,537.0,547.0
39,292,807.0,817.0
114,289,983.0,993.0
136,186,503.0,513.0
288,273,722.0,732.0
234,141,537.0,547.0
402,23,530.0,540.0
6,314,722.0,732.0
7,46,1106.0,1116.0
58,404,843.0,853.0
96,122,460.0,470.0
215,82,1020.0,1030.0
230,85,538.0,548.0
123,81,1117.0,1127.0
222,193,525.0,535.0
150,281,975.0,985.0
364,244,679.0,689.0
51,106,742.0,752.0
162,20,1087.0,1097.0
5,402,447.0,457.0
371,305,722.0,732.0
230,200,747.0,757.0
204,32,740.0,750.0
162,307,485.0,495.0
57,128,886.0,896.0
401,316,640.0,650.0
352,240,975.0,985.0
182,132,1097.0,1107.0
277,106,607.0,617.0
101,126,734.0,744.0
41,143,789.0,799.0
385,229,511.0,521.0
333,294,512.0,522.0
173,116,1078.0,1088.0
157,21,819.0,829.0
95,162,755.0,765.0
155,125,1012.0,1022.0
51,278,762.0,772.0
296,413,1046.0,1056.0
47,125,1030.0,1040.0
10,413,645.0,655.0
205,37,669.0,679.0
282,36,694.0,704.0
11,325,496.0,506.0
148,384,430.0,440.0
252,240,787.0,797.0
51,256,577.0,587.0
39,260,755.0,765.0
88,91,1101.0,1111.0
72,163,573.0,583.0
54,363,732.0,742.0
308,150,946.0,956.0
105,72,549.0,559.0
369,16,978.0,988.0
319,411,743.0,753.0
283,382,1108.0,1118.0
105,91,1126.0,1136.0
221,275,726.0,736.0
24,365,581.0,591.0
126,129,1103.0,1113.0
349,228,485.0,495.0
281,128,860.0,870.0
224,275,974.0,984.0
5,202,884.0,894.0
87,132,766.0,776.0
12,406,917.0,927.0
213,292,1081.0,1091.0
31,354,439.0,449.0
296,70,783.0,793.0
64,70,1027.0,1037.0
141,203,685.0,695.0
205,88,997.0,1007.0
45,119,1047.0,1057.0
3,90,917.0,927.0
162,256,961.0,971.0
224,351,1084.0,1094.0
374,115,1074.0,1084.0
160,253,664.0,674.0
245,115,1123.0,1133.0
172,286,842.0,852.0
372,334,1045.0,1055.0
330,112,701.0,711.0
36,390,469.0,479.0
330,188,943.0,953.0
261,392,583.0,593.0
159,152,628.0,638.0
